0.000000000000000000e+00 9.845010483467690754e-02 9.620110439764430199e-02 -6.075743443460536290e-03 -5.087748855214493850e-04 1.203032205453670456e-02 -2.928564532855980514e-03 4.880459075062518345e-04 -1.409698570593651565e-03 1.051443475550703412e-03
1.000000000000000056e-01 -8.743740080139689175e-02 -8.297355931884121960e-02 -6.476724520361059473e-03 -5.833546239043981008e-05 5.229724338090902327e-03 -8.879665821989674371e-03 -1.096171785445940877e-02 -8.497171682172146440e-03 -8.259582101217138525e-03
2.000000000000000111e-01 -8.807127361606720273e-02 3.384077427424839191e-02 5.102217570845797578e-02 -9.293515751636210326e-03 -1.723811224918088761e-02 -2.601280476909725164e-02 -1.216499007266728591e-02 -1.180767538327739431e-02 -1.599910377694148747e-02
3.000000000000000444e-01 -1.629077108539495611e-01 1.748901662074864305e-02 -1.831881008387997029e-02 -2.759283194353097032e-02 -9.247156695702396165e-03 -2.308502036913738509e-02 -1.894637607526401465e-02 -1.899939932472565970e-02 -1.939626671913046232e-02
4.000000000000000222e-01 6.108581593157889900e-02 -6.562585310627649937e-02 -3.801798149429451434e-02 -4.920613061333788812e-02 -2.278584284144569150e-03 -2.429691961678411699e-02 -2.381523997089608768e-02 -2.440720811812263288e-02 -2.052349172951957804e-02
5.000000000000000000e-01 -7.825128049203840253e-02 3.450611121204624071e-02 -3.202814046797508585e-03 -6.184811904730351528e-03 -1.065133045592476721e-02 -1.589929687762607971e-02 -2.334918385496435878e-02 -1.854266928264663994e-02 -2.077403782034645957e-02
6.000000000000000888e-01 8.854468576086325926e-02 -4.567405496843532364e-02 -7.872882460044947767e-03 -3.049098999189239073e-02 -1.543694722444813663e-02 -2.099292092179742136e-02 -1.429762804907214364e-02 -1.787877959626790053e-02 -1.988711446205317784e-02
7.000000000000000666e-01 6.134128710115496763e-03 -7.706986948686281313e-04 -2.486645163096366795e-02 -1.884067359284322118e-02 -1.387541792793749867e-02 -6.436459914262390898e-03 -1.518218390980281135e-02 -8.090185576275148865e-03 -1.274407817604627721e-02
8.000000000000000444e-01 -5.537759014702413329e-02 -3.826481609059050049e-02 -2.170893289820704369e-02 2.385166077687371489e-02 -1.102665642779415006e-02 -3.116172153351370617e-03 -5.106961987403923521e-03 -1.700129533403391645e-03 -5.227448766413247093e-03
9.000000000000000222e-01 -1.588322817345192983e-01 4.696003465844635766e-02 5.960520606507958147e-02 6.529870608662469503e-03 6.929589273326198368e-03 9.479687364811095057e-03 5.558432890774844815e-03 5.347493833235799840e-03 4.886391265272055535e-03
1.000000000000000000e+00 -3.708777513132303916e-03 5.726992362890545932e-03 5.006940010986168921e-02 -2.396436174291870919e-03 9.053569880425490352e-03 1.514715337964088991e-02 1.442386970018275441e-02 1.375269823409977846e-02 1.422228344621540366e-02
1.100000000000000089e+00 -1.843762754147674349e-02 1.544135337148716536e-01 -1.354394891442298882e-02 4.725667434062316707e-03 3.570954038392796376e-02 2.616994721165529988e-02 3.039242714873771622e-02 2.543325245727099185e-02 2.762225629838137297e-02
1.200000000000000178e+00 -1.696036900517024215e-02 1.136089491259670153e-01 1.056757305167925140e-02 2.408613598396392233e-02 3.904276106933970286e-02 3.978054522224757500e-02 3.245742614430686956e-02 4.074846939844355836e-02 4.029201379609391453e-02
1.300000000000000044e+00 1.863906094567014671e-01 1.497971705915746715e-02 1.515600532525351873e-02 5.034339459114564597e-02 6.540561040492658129e-02 5.709661892901269492e-02 5.263819621850054919e-02 5.781228383995812986e-02 5.416246510019447763e-02
1.400000000000000133e+00 4.329057469916749307e-02 7.661675729016924341e-02 3.615267561558629938e-02 7.579904632187346725e-02 8.434851520333977448e-02 9.287392641524611081e-02 6.713828412438382909e-02 6.790098993768943492e-02 7.034324946879658147e-02
1.500000000000000000e+00 1.454774966565461625e-01 6.137137452208903110e-02 6.652282266516809650e-02 1.156830938599169717e-01 1.080739820404447438e-01 9.209577115807987546e-02 8.620872946093900702e-02 8.823963779943931607e-02 8.858725829344758773e-02
1.600000000000000089e+00 1.788353652938911853e-01 1.683141458369828980e-01 6.524728309198815634e-02 9.435128461017730506e-02 1.051541958579287478e-01 1.029557617793736835e-01 1.004082219518793312e-01 1.028952055678897942e-01 1.009198699948032629e-01
1.700000000000000178e+00 1.036661190091056062e-01 1.547344524123347997e-01 1.789978279952518792e-01 1.007778209328965557e-01 1.118834705871030039e-01 1.142557889614752575e-01 1.163337505501259306e-01 1.167083392206481746e-01 1.156769921928275796e-01
1.800000000000000044e+00 1.182291941291745280e-01 1.576720980269040451e-01 1.363087422728539722e-01 1.120152055795232832e-01 1.349521876316940872e-01 1.267619043606817986e-01 1.401085676042226336e-01 1.293735149842915044e-01 1.317460724190897547e-01
1.900000000000000133e+00 5.899317327878038364e-02 1.564446283389371306e-01 1.576819785186635570e-01 1.670151775439094044e-01 1.564096158268558634e-01 1.303840625803157904e-01 1.448359491015124012e-01 1.459215431463578572e-01 1.469331001686089710e-01
2.000000000000000000e+00 1.001737548383948573e-01 1.599179161550524919e-01 2.055349120000650731e-01 1.585110689717621202e-01 1.916792516616091513e-01 1.583608847923057839e-01 1.578603872481005310e-01 1.641327897246569467e-01 1.620995623089159787e-01
2.100000000000000089e+00 2.454876641310813068e-02 2.200680365473806910e-01 1.854911871779615085e-01 1.632000261673984542e-01 1.637644565123100304e-01 1.679753450483606192e-01 1.723536527071586610e-01 1.708298363428262245e-01 1.728474603490645634e-01
2.200000000000000178e+00 1.051828107964472570e-01 2.548906009021753571e-01 2.075351000198144558e-01 1.683147289627072718e-01 1.798396540304894042e-01 1.746749115416146581e-01 1.835567559259706771e-01 1.833256832568906924e-01 1.830567600197398892e-01
2.300000000000000266e+00 5.777638553694897094e-03 1.602030074781007063e-01 1.393813050431016443e-01 1.823101548253918402e-01 1.863842372554908589e-01 1.866758673377775790e-01 1.902857440540423606e-01 1.955110553397921835e-01 1.933128703784922631e-01
2.400000000000000355e+00 1.977619074801884869e-01 2.361451498481783040e-01 2.131932886686966622e-01 1.937781643420871946e-01 1.889762561627144899e-01 2.046449389012649223e-01 2.063542997730923867e-01 2.013477593232716467e-01 2.011764781647030764e-01
2.500000000000000000e+00 2.221802197460684691e-01 2.132492858977794170e-01 2.012090762386424536e-01 2.000892107398724307e-01 2.215292541981160324e-01 2.099210186536771550e-01 2.065628535412722955e-01 2.028835957960063163e-01 2.063434042663457868e-01
2.600000000000000089e+00 1.068289829296534266e-01 2.157166507720437443e-01 1.690641736368149461e-01 2.284384171746688119e-01 2.262754731014900433e-01 2.126746949880472248e-01 2.127899322150993699e-01 2.088289182493353047e-01 2.073678203119362629e-01
2.700000000000000178e+00 2.103624274736871080e-01 1.934903451032819743e-01 2.118727739296345502e-01 2.064027955847208273e-01 2.115341750670356735e-01 2.140374634020298095e-01 2.081181661902468394e-01 2.115655210819921417e-01 2.076288215518167224e-01
2.800000000000000266e+00 1.382005985622121180e-01 6.579483870920166400e-02 1.934027739233478149e-01 2.213441198683514521e-01 2.100951339225672343e-01 2.149475024128608691e-01 2.118563275596005435e-01 2.088000380127080780e-01 2.078145079414324969e-01
2.900000000000000355e+00 1.607243876968641461e-01 1.144975279274860480e-01 2.148004982812732611e-01 2.132406776265809156e-01 2.084690250218354246e-01 1.946852426824384197e-01 2.009318331857014306e-01 2.038369384030082887e-01 2.036580259731736176e-01
3.000000000000000000e+00 2.686383141391959217e-01 2.185794832944598365e-01 1.778946204879511550e-01 2.014160783963442058e-01 1.921238323800086023e-01 1.976319810504899577e-01 1.933736162669971448e-01 1.918004394742992280e-01 1.959991413355704204e-01
3.100000000000000089e+00 6.989224193106850780e-02 1.625526337991196613e-01 1.709951936170427123e-01 1.737470443124920216e-01 1.988701596821279283e-01 1.808460213233772096e-01 1.841651626686041099e-01 1.851381612957321010e-01 1.850532068576425937e-01
3.200000000000000178e+00 2.260170733892866157e-01 1.567709452665709269e-01 1.890309758573814058e-01 1.860488125155735084e-01 1.759652789729111710e-01 1.735660731745695129e-01 1.732126447802140590e-01 1.719915695821477020e-01 1.733377657529282523e-01
3.300000000000000266e+00 1.244787213302424450e-01 1.919411224915290592e-01 1.387423076816997336e-01 1.145867581570097077e-01 1.602197667935082726e-01 1.548966522639557419e-01 1.557161692795754337e-01 1.524247887944133184e-01 1.545529380004687925e-01
3.400000000000000355e+00 7.784193042375370242e-02 8.615559535985992112e-02 1.411649775175712607e-01 9.822404033024929870e-02 1.179778667358398064e-01 1.275711389784353333e-01 1.357085258425700380e-01 1.346592959097639430e-01 1.379146862678759522e-01
3.500000000000000000e+00 3.031757408507660956e-01 1.847536110801616116e-01 1.288867960266192325e-01 1.133358552028344152e-01 1.078772635768187049e-01 1.085378687503638223e-01 1.151496638027556668e-01 1.113114786641145049e-01 1.129440232888661022e-01
3.600000000000000089e+00 1.330086948349443465e-01 1.011019778312271383e-01 9.914055148053525779e-02 8.170430750178570012e-02 9.502689920215516561e-02 1.007969452650655795e-01 8.608770356752448727e-02 8.966829638510286082e-02 8.885550664360833406e-02
3.700000000000000178e+00 8.581542398521380122e-03 1.214010004878437188e-01 4.546617191004942438e-02 4.325142896389640168e-02 5.990276646957333473e-02 5.762323391427245922e-02 6.189040999625048528e-02 6.176229262009329257e-02 6.145600363789909676e-02
3.800000000000000266e+00 1.195467495982889677e-01 5.632095896040429511e-03 4.100489330258466625e-02 4.675103840812053213e-02 3.301135860718400900e-02 3.119411436665348036e-02 2.787395503664573046e-02 2.689572849528695103e-02 3.143403779750425509e-02
3.900000000000000355e+00 -3.261820014648379729e-02 7.045786293991790350e-02 -2.084899068385722559e-02 8.708730989493051328e-03 -1.124724164142293890e-02 -4.626894166517073886e-03 -6.973057399790607257e-03 -4.857956705023209164e-03 -1.594481390375085579e-03
4.000000000000000000e+00 -9.425693797847314870e-02 -1.432906166233510747e-03 -8.238457726274114878e-02 -2.613984233705463414e-02 -4.078773995533820085e-02 -3.387765938819074785e-02 -3.562630707444255918e-02 -3.758692894690452563e-02 -3.740908563214619814e-02
4.100000000000000533e+00 -1.825038869657856222e-01 -4.637587444206844878e-02 -6.328569785120002900e-02 -5.070873788149025257e-02 -8.513721480952222975e-02 -7.472110400479708980e-02 -6.810648529960587616e-02 -6.984269424936881410e-02 -7.581740287574208204e-02
4.200000000000000178e+00 -9.222882431173644313e-02 -1.397401632320638687e-01 -7.654591621233679255e-02 -1.145196023302853527e-01 -1.258178584186729898e-01 -1.245922318395128597e-01 -1.112458714068202126e-01 -1.183975236915964513e-01 -1.138341871102524772e-01
4.299999999999999822e+00 -9.324361504692015024e-02 -2.833255361185681998e-01 -7.685227548798849451e-02 -1.800585942843603293e-01 -1.633236927369958458e-01 -1.567095800103075753e-01 -1.516410041070030412e-01 -1.544724811110851637e-01 -1.553012192372421885e-01
4.400000000000000355e+00 -1.566949995588886035e-01 -2.324388764959932629e-01 -1.714665774122972330e-01 -1.868252417040996982e-01 -2.051448908209553834e-01 -1.901222741537007821e-01 -2.040544619039879604e-01 -1.999016918419120048e-01 -1.994220539078835897e-01
4.500000000000000000e+00 -2.791262526994484072e-01 -2.528056308768295013e-01 -1.984441588444048887e-01 -2.353428458071611107e-01 -2.479744945969800107e-01 -2.432986512281704317e-01 -2.391266961269457036e-01 -2.433524593182000428e-01 -2.429425929980915666e-01
4.600000000000000533e+00 -2.706632084650323899e-01 -3.323589913177947275e-01 -3.137103678063476453e-01 -2.780669271781492369e-01 -3.048955294041716946e-01 -2.948657144981310929e-01 -2.876240489755723106e-01 -2.875577685127744254e-01 -2.892314468540971850e-01
4.700000000000000178e+00 -5.944775461985760678e-01 -3.633287660370633776e-01 -3.288993177920318534e-01 -3.260956655348986599e-01 -3.384584993257658825e-01 -3.256728049048449036e-01 -3.351597716416704342e-01 -3.367894431786472298e-01 -3.360823904142059004e-01
4.800000000000000711e+00 -2.693974055448667970e-01 -3.943725980527759689e-01 -3.251828496738531915e-01 -3.587208004674526940e-01 -3.732245785797050353e-01 -3.838845043532620460e-01 -3.802486420956611712e-01 -3.821050456263970774e-01 -3.805544055807516535e-01
4.900000000000000355e+00 -4.626728565209272115e-01 -4.165843122970046553e-01 -3.914834430045008862e-01 -4.004208836104864444e-01 -4.301704947817466262e-01 -4.331378018661149465e-01 -4.324785536045449574e-01 -4.287066126601186133e-01 -4.283334045172653703e-01
5.000000000000000000e+00 -6.574352392053401939e-01 -4.841122590349479782e-01 -4.530526363974796134e-01 -4.712739118018556828e-01 -4.720594731398592425e-01 -4.700632345315445271e-01 -4.784577361493638770e-01 -4.760168415794965302e-01 -4.751657390710554707e-01
5.100000000000000533e+00 -4.600444847773437762e-01 -5.297495190767568252e-01 -5.463887549905537266e-01 -5.308677961091872177e-01 -5.305737232994754971e-01 -5.202589140136384405e-01 -5.252541867717558377e-01 -5.200325023643247446e-01 -5.225644926509563915e-01
5.200000000000000178e+00 -6.222095919685892706e-01 -5.291909022617924396e-01 -6.232751353817633788e-01 -5.624072909679259658e-01 -5.642382480246203036e-01 -5.764023105937009506e-01 -5.696650064705048866e-01 -5.687946702336224014e-01 -5.691107882919428373e-01
5.300000000000000711e+00 -7.425736614125838519e-01 -5.708063803917627910e-01 -6.353160349441582255e-01 -6.108054667445557140e-01 -6.047414071355579068e-01 -6.254096238026224386e-01 -6.177099489034608704e-01 -6.149301005859101332e-01 -6.152764359950146922e-01
5.400000000000000355e+00 -8.508603834487773465e-01 -6.823146445102412638e-01 -6.699701338112830085e-01 -6.740051024254475331e-01 -6.519090838803447419e-01 -6.567928550938189058e-01 -6.602796725529299637e-01 -6.571831359875728307e-01 -6.592374654549513213e-01
5.500000000000000000e+00 -7.332455341091447254e-01 -6.642521619388210841e-01 -6.900767162713712377e-01 -7.115027797550987909e-01 -7.076510792886855361e-01 -6.943761835152997275e-01 -7.041146084536370475e-01 -6.988143282995789018e-01 -7.001149330413992677e-01
5.600000000000000533e+00 -7.124558684045289025e-01 -7.548845417835190474e-01 -7.618768087682064039e-01 -7.273693749091391103e-01 -7.320031080100424248e-01 -7.379628852922848203e-01 -7.411300860600881224e-01 -7.418230129509852944e-01 -7.420864495057869492e-01
5.700000000000000178e+00 -8.612239633029630248e-01 -8.112956509865378862e-01 -7.404322147782762542e-01 -7.551647912579610988e-01 -7.619436203271424679e-01 -7.754171568480542343e-01 -7.871989472885930761e-01 -7.802220159296172630e-01 -7.817882511120769484e-01
5.800000000000000711e+00 -7.481451835759220792e-01 -8.095895097219489855e-01 -7.945401355183673298e-01 -7.966981813656994760e-01 -8.262561849972575034e-01 -8.222202803305755925e-01 -8.194001161657449295e-01 -8.171544390789536871e-01 -8.184943974705297665e-01
5.900000000000000355e+00 -8.424001142222239391e-01 -8.737534850955153143e-01 -8.541322887856429569e-01 -8.266758453805979068e-01 -8.512932342824066634e-01 -8.458909481370672223e-01 -8.572491126922395788e-01 -8.525687292176974408e-01 -8.533932463569731119e-01
6.000000000000000000e+00 -9.495136156460747268e-01 -9.109391433757786372e-01 -9.145326230043030469e-01 -8.788517923226670803e-01 -8.850597891444991205e-01 -8.895091119948488334e-01 -8.837598607405772189e-01 -8.873755029742745881e-01 -8.855175670088497597e-01
6.100000000000000533e+00 -7.926511784606963262e-01 -9.627050034790636257e-01 -9.182531896543091321e-01 -9.082724497218114257e-01 -9.346323438112963400e-01 -9.056862583158646895e-01 -9.094206809397137325e-01 -9.145922509557123936e-01 -9.146616672140308602e-01
6.200000000000000178e+00 -9.986144172467228408e-01 -9.446826772372188818e-01 -9.679420012641886117e-01 -9.379233200244059265e-01 -9.414976021857608401e-01 -9.425141017825312550e-01 -9.448448293067431836e-01 -9.393209025208445473e-01 -9.414252748722647945e-01
6.300000000000000711e+00 -9.306675876376772072e-01 -9.860848726279693999e-01 -9.711307214370663576e-01 -9.730416464402759091e-01 -9.811737436794103484e-01 -9.663125435676775954e-01 -9.666738413210328451e-01 -9.654225204902374680e-01 -9.663355496001737599e-01
6.400000000000000355e+00 -9.548473525918559357e-01 -9.305818785362753864e-01 -9.515567377153957285e-01 -9.815935833079575401e-01 -9.833388479919161762e-01 -9.845812829067078775e-01 -9.905341655718017391e-01 -9.879775530904747471e-01 -9.863062519036832621e-01
6.500000000000000000e+00 -9.710831360626791531e-01 -9.836251845252009796e-01 -9.053030094794318750e-01 -1.030777153522971945e+00 -1.009185747147467671e+00 -1.007330379688698763e+00 -1.005591724582135082e+00 -1.007257016782374226e+00 -1.006414381754592746e+00
6.600000000000000533e+00 -1.133991172186112673e+00 -9.402488282317511548e-01 -9.850302917816853299e-01 -1.026249980413233898e+00 -1.022176175391586117e+00 -1.020101821188236890e+00 -1.021781266812089140e+00 -1.018248691304153519e+00 -1.020872263473773467e+00
6.700000000000000178e+00 -8.865608252899224162e-01 -1.037757534114734925e+00 -1.025784985619878853e+00 -9.959791336162970854e-01 -1.026333864275396301e+00 -1.034814520961655715e+00 -1.027234047076883927e+00 -1.034169384545115866e+00 -1.032845376260863368e+00
6.800000000000000711e+00 -1.177802102234959847e+00 -1.160760663547912630e+00 -1.016586945396724451e+00 -1.059597350714286845e+00 -1.041949280024838442e+00 -1.037243853476968125e+00 -1.044994950317171822e+00 -1.041010353268198019e+00 -1.040904941896882763e+00
6.900000000000000355e+00 -1.037563731349501861e+00 -1.118774820208774612e+00 -1.077164557785182719e+00 -1.103819906156465303e+00 -1.032749929296920666e+00 -1.038159354739405460e+00 -1.049544347038774195e+00 -1.047568734202964036e+00 -1.047132835967392595e+00
